1.0,0.4799957688890867,0.17907037650659485,6.269076512172058
1.0,0.7668441643854353,0.7935365317664339,8.664602944722484
1.0,0.4521969271241634,0.5858739275313383,7.449988541645254
1.0,0.4503200898662154,0.25573209765709504,6.212063394648586
1.0,0.08862211204053827,0.28130755914630157,6.181749526337196
1.0,0.5611191649476484,0.9542301476421884,8.630078865389992
1.0,0.8421578098889129,0.0948192816768536,7.226422579501797
1.0,0.03464288484110545,0.8854991530125284,7.647117462183847
1.0,0.7265709103569707,0.9595982821391587,9.286042796066425
1.0,0.9153827099377594,0.581189581591194,7.521578635889612
1.0,0.84674532463211,0.899142116088314,9.416113016453727
1.0,0.4400759267950257,0.20640597634015911,6.414747174075413
1.0,0.9358469387416956,0.03883957547418071,7.268448382118973
1.0,0.809740200230824,0.9570948087139962,9.732066709640195
1.0,0.921525290139346,0.4141818702380933,8.232583731294177
1.0,0.9189436344849,0.5497464107290693,8.286116815277158
1.0,0.9578676231257821,0.4313428257460946,8.213898440018202
1.0,0.7567524299804523,0.3305534167450097,7.448925525384151
1.0,0.9092748229203832,0.5690127377163325,8.02106813197931
1.0,0.9180193907421419,0.7982706257524648,8.934083405250238
1.0,0.9165310602508924,0.4673907924108539,7.741709048697817
1.0,0.5601504217788777,0.5493043324384391,7.66892607570702
1.0,0.8330767793484157,0.024319930068348428,6.147275283559563
1.0,0.19960064808015376,0.5458142672800339,7.137771273428528
1.0,0.5590698018921827,0.26415525639639437,7.294693764880902
1.0,0.7975310242008763,0.6795703748980644,8.629708368087131
1.0,0.8947936245448338,0.7375611137703549,8.892477898564145
1.0,0.12222709127567466,0.9866636822904283,8.25318030934169
1.0,0.5283025121145765,0.4150675664945629,7.386388330130495
1.0,0.8796088850211686,0.9708527268533947,9.930092595808846
1.0,0.09271458621600492,0.8746788525797695,7.6486801155908335
1.0,0.6354215956926403,0.5794588804822706,7.900220102007146
1.0,0.025854880702132488,0.5467352180426756,6.5165447212229735
1.0,0.7857967068266528,0.07780265090124217,7.307948298811678
1.0,0.8662564147700217,0.02695516723815372,6.623503539171176
1.0,0.9964063964418606,0.8901542521835065,9.515910980320344
1.0,0.0380707419607248,0.6787542712624834,7.332886504167426
1.0,0.15766965127014265,0.7834382154611996,7.900129453043813
1.0,0.5123676222719784,0.7269042932962467,8.375477745558218
1.0,0.1366514863799161,0.5935331414651257,7.31862319547956
1.0,0.3709655126466367,0.5502444350902606,7.30763572044872
1.0,0.240629374695027,0.7362536138734478,8.115149973794864
1.0,0.10229213468979992,0.3091914971830352,6.012819090692599
1.0,0.718238179336343,0.9917204172806087,9.495829922905543
1.0,0.5361399128898608,0.9993575345954908,8.61339718970543
1.0,0.49170616872197814,0.7999750435270465,8.59018746168012
1.0,0.9770639593018638,0.3672308537114437,8.151407466415092
1.0,0.09062937534555215,0.03592309646300362,5.0766023019982836
1.0,0.901407386916391,0.18784421926166406,6.593521797876407
1.0,0.6934413708551469,0.83017222683525,8.925519659164692
